e3165a8b-44fe-4e71-a1c7-c86fd76060e5	0	0
fed802c9-d39e-4504-85a0-fe72476c7f68	0	0
8acba273-0684-4182-8129-3e4f7337e4ac	0	0
effbb5e7-5044-4dd5-a5aa-98ac28022c50	0	0
4fffa493-dbc6-4315-8a92-c07525612700	0	0
e9f54be0-43dc-4654-9485-244be952cede	1	1
3b2a58f0-22cd-4bad-a7b1-1e9146a6ca03	1	0
af01144b-0f29-4b14-86f0-90911e64c437	0	0
ddb0d948-0501-4e31-8499-c54de02127ab	0	0
52290fb9-5e1f-41d7-a5ef-cb5bdd0522b3	0	0
61ddf225-885c-47ee-9cd8-9838d404914b	0	0
fa8c9e33-abfa-475e-974d-f4017422028a	0	0
c483fc57-57e6-4a58-8199-4c40ba179f96	0	0
e26a59d2-3050-45ab-8946-29ee57144a2c	0	0
c28dd161-1060-4557-b702-c655888b99ac	0	0
c107c6a6-7570-46bf-a586-77f2e7f49315	1	0
58c45c19-54a2-4cad-802a-37568bea8e3a	0	0
b2add80c-bf98-4d25-9018-0a8c8a224508	0	0
a86c2eb7-2ea1-45bf-80dd-4927c6be660c	0	0
46316aa6-f68a-44c5-ba3e-9490927819e1	0	0
9d4107ed-99cb-4005-8d30-95995bb45eaa	0	0
0a8421ef-c8ad-4fb3-8d79-1878db1ed83b	0	0
2b5ce98b-6cdc-4714-8118-d1498cb13ec6	0	0
28355f26-ed0d-4e90-b35f-7e2ce84e5870	0	0
3863281f-1480-4911-9901-f236b29268a8	1	0
faa95fd4-c759-48dc-a9ca-b8d06202d716	0	0
578d4869-955a-41b4-a831-961ec707edf5	1	0
661789fb-3a44-42e2-ad1f-87c5bd034a12	1	1
f45d7dc8-2d76-447b-8792-c13ec1aedb24	0	0
6e4a25d5-1ab9-4940-8c16-b06ec4b357b4	1	0
f507be89-b170-4a05-a95f-974e66d658ec	0	0
4d1a3e73-0672-4968-b781-c442dc5749a2	0	0
9a85e25e-9fa1-4b10-ad1c-294d9a44e21b	0	0
a5eac585-6b20-4910-af8a-47231f032808	0	0
3edd99e3-adb1-4729-9bb2-942887866a7b	0	0
f0c3072b-494a-4f73-a5db-bf554d37d011	0	0
ca6103a4-3a50-496c-9e64-e6cc38a29bd2	0	0
a9f877cf-0e9e-471c-81ce-9f6c100bc27b	0	0
d4b61304-2c0a-48b5-97f5-acafb14be4b2	0	0
17d6bd45-8e91-409b-82d3-87c9923daa8b	0	0
41b95e31-418c-4ed2-ae05-71c3b06e2c45	0	0
e03f8073-20d2-48cf-b6b4-2a3b77804299	0	0
0c48ae0a-64bd-4bff-8e60-6bf101a41973	0	0
4dd957c5-c349-49bf-9ce9-34081f740d5e	0	0
6c15d327-3fe1-406e-b062-c86afa4d8c43	0	0
c17ccc5a-d35e-46c6-b2ae-f008bf7a0a31	0	0
790704f8-4bc6-4962-9576-2a57ed6e16b7	1	1
b6da6ae1-62cc-4103-bae0-c162f1d98012	0	0
29941aef-8f0f-4fa2-9804-65750d93be78	0	0
c636f39f-dca0-4df2-a0ff-f84c6501134f	0	0
e75b0f30-327f-4a53-890e-816d138f6378	0	0
9ec6eb97-d386-42a3-8112-731913c02089	0	0
b373d39a-8834-4a42-92d0-e612517d10a5	0	0
e0b32fcd-4775-4857-a947-3e84c8844139	1	0
3f0e8a52-b4eb-4926-beb5-65ee996efa58	1	1
4d69ec7b-91a7-4a53-ac0f-5b4162f861e1	0	0
ec26f38b-9ae4-4fd2-a780-ee89e9453e22	0	0
352d9938-69f9-4cc5-aa9b-8bdf0c0fcc85	0	0
6fca01c2-cf6e-4111-b23f-b9585a3d07ab	0	0
2595799a-dc95-468f-80a1-40868bc90e9f	0	0
681a5d5c-088f-4b04-b3b3-7764183c5cef	0	0
c07448d0-fa4c-4999-af05-e5abdd63672c	0	0
50b9bf45-7bb0-43a3-9fcf-fbdf8b66b03d	0	0
539cef34-b75b-48e2-9c48-3079bdf04366	0	0
02b41f3a-b3c1-456d-bbdd-b2e5a479aaf8	0	0
a3cb56dd-759c-4dab-9bc6-d5c6de13fda5	0	0
3371e629-3722-44f3-9536-7e271575a6c3	0	0
7ab89ca9-f70a-44a0-8245-473fd3a7cfb1	0	0
c689c9d0-603f-44ea-9163-f67812351a2c	0	0
bf26b696-8e58-4757-a75e-d98c9c700910	1	0
cbed10ca-c9dc-4b68-ac4b-265579fb02a1	0	0
a93ea5ba-de11-4f69-a0fb-5681d8a02d42	0	0
cd4ea929-a196-47da-8f2f-7942698c4b7c	0	0
1bad2542-8680-4b3b-bd08-266195606f46	0	0
91b7612c-672f-4e44-8b26-237970c17d2f	0	0
0116d5b6-08be-4c70-8b98-d92943a4c5e6	0	0
cff82cfb-f7a4-4ff7-b9b9-2ad87d9971d8	0	0
bd58d263-9585-4d35-aa3c-54ccc0125ef3	0	0
0219d8eb-3b23-4365-acff-dfd9cc31439e	0	0
3632c341-c30a-4912-bc76-85f6c68350ba	0	0
64e33b41-f71a-4482-b3b1-80d518634ff7	0	0
19a22689-6319-43f4-80ab-3f92fa50032b	0	0
26636139-fde1-43ea-963a-648cd5a9fda7	0	0
e1ccd3aa-97cb-4c31-8e4a-2efc5c2295dc	0	0
3b842566-4fbc-47f8-949b-79b78d8d7618	0	0
20cbe9c8-50d8-4882-89c0-a8e85ca05373	0	0
6383726d-79f0-4b15-b824-3610a6792083	0	0
2748605f-1d02-47f8-bfda-18344e52bd0d	0	0
7c8b3876-8ecd-4188-9d30-6c6be2eff1b4	0	0
1381e09d-5f16-4179-9318-095e2a34ab64	0	0
2c189b6e-72b2-4241-8a1d-cdc8401b2dbf	0	0
098fd800-0533-4d72-9596-5ffe0bddf3e8	0	0
c12419ab-e92e-494b-b801-9f42da49ee33	0	0
7bba1162-6d51-4b5f-9ede-19b5173eb024	0	0
7f3986b0-6e1d-4f6e-9d55-58a24c571f64	0	0
84c42817-7c36-49e0-9b4e-d21ca3a0b380	0	0
d166a34c-b45d-4b2d-ac3e-9b4116805417	0	0
0305b3d1-7511-4e4b-8d0b-2720dbde5fe1	0	0
fc77a13c-8378-4e33-bad0-d4d61a94cd99	0	0
48e28cab-111c-489d-8e46-d85dc6cc1a73	0	0
faa34533-c522-44d3-8844-4c427e3830c4	0	0
0d419a03-c9d6-4539-a370-561b9cdd975f	0	0
e39acb01-87cf-499c-a05c-e5757d0acb3a	0	0
4122bccb-7995-40e1-a4c9-2af34e915e82	0	0
b3421ae8-d3c4-415e-927b-efd5ccda9bf1	0	0
2c5918d1-1c16-438a-896d-efafb0f2428f	0	0
fac998b6-fb10-4216-887b-f426a8391271	0	0
d60cfae9-6263-4fc1-988a-631ccd43baa3	0	0
d8d3cca1-472e-42d8-a889-935a2826a884	0	0
38ca85f2-5ae1-4cd1-83bf-223098b14f0b	0	0
69731658-f2cd-4819-b057-8df8fe9827b3	0	0
ccfcc2fc-c64b-408b-a739-2142651bd692	0	0
a90482ee-62a4-490c-9a55-d5c72496ed88	0	0
ca43103e-f757-4528-b5a3-8310e97340c4	0	0
0fa569ca-b7ec-4831-8c83-e705e3cbc28b	0	0
14fc8fc4-867d-449c-837f-43848592a120	0	0
2622a0b8-09fc-42a1-a645-8b385075afe7	0	0
9ac9185c-0d23-4ae3-a080-4c52f3ba6ccb	0	0
5e328f7f-b326-4b47-bb17-0cc289ef98c3	0	0
db779f1f-2e55-4704-90e5-c39b2cacb604	0	0
849dbcee-2324-4aa5-a613-ebbc6cf767d6	1	0
8600fe02-f13e-4898-a966-dc3d0d5e4430	0	0
b3e5919c-46a4-4ce3-85db-2bdf25ce40a7	1	0
263fb516-23ed-4c45-90db-19a44804c0ef	0	0
b27d52df-d64f-42ad-ba44-618255532ba3	0	0
eb49c78d-74ec-48a1-b861-a8d2cc605c40	0	0
d0f13602-0995-4810-967b-22f991e1e855	0	0
3ac711de-ae62-4635-9cb4-9f9523ce392d	0	0
5f72e0c7-f3de-44af-8b57-d1f67501bf44	0	0
308d9aa2-4668-4a99-aff4-72e18c9feb9d	0	0
50f203d4-f27b-478b-8581-99b91037a222	0	0
40b8a107-63c8-42ee-86e7-b8491fbeced5	0	0
599b9eed-df21-4396-8151-7569970f4a85	0	0
5c3d8c13-3d64-4b33-8cd2-c0aeaa9c1373	0	0
f20894d7-0ceb-4a58-8cb6-fd52d1fd9d65	1	0
c4175138-110b-476d-b130-3e54f3c2c104	0	0
5126fd9b-f24b-42e8-ba4e-42177fc5d459	0	0
132138d0-d555-4c47-8c00-dc509be2da56	0	0
cbc828bf-4555-4ab8-a8ca-f35c284c10c5	0	0
72370419-3caf-4edc-b9c2-599aa99a4ad8	0	0
e3feb4b5-fba1-47a8-b041-0c88bf99404f	0	0
507d6412-1808-49f5-a7c3-d4ac16e12678	0	0
2d105df5-648c-4318-8d02-d2ac2e5de697	0	0
3894230c-09e6-439f-b0d8-8ed78da0095b	0	0
609e84c5-6fc5-4306-9380-f5987d3a75b3	0	0
caf7119d-edd9-44d6-8893-fda96c1deb7a	0	0
97138102-a40f-49bc-a44f-7b8b1d90dd22	0	0
c67336d3-5405-46b8-9ed3-9f922fe24b67	0	0
e704dc63-4e17-421d-a03a-06d1bd11cb11	0	0
5ffdb11d-8b19-4087-82e5-f318ff7cbccc	0	0
a6f8eda1-17ca-4a88-b221-cc399dedb56d	0	0
6d5a92df-e910-4031-bd55-26032e58fed8	0	0
8ba9b443-db01-4eda-8aac-e86f5d21a287	0	0
70d31779-c411-4f6c-b94f-51b7705fa419	0	0
81717f33-34fb-42b3-b701-20809eef3900	0	0
3beba67f-d4da-45ca-bee9-64518a918389	0	0
784840fc-6436-4aec-b8fe-24bd633ff226	0	0
ff8611e5-b32b-4792-be87-9ea7c41c18d1	0	0
1a964e7d-2f5e-4ff3-9848-3eef7543f662	0	0
aad1f9ae-be59-464c-8147-d14dc4366880	0	0
0c0a7532-401b-4cfd-b7dd-7a1ea6430b96	0	0
a8f4acde-1bc0-4b79-bbae-ce4bddca754a	0	0
2c4cae0e-71fd-45cf-a064-7568d42ad36e	1	0
5e7eacab-93c3-4d07-9840-05e5f77a6056	0	0
4d75f597-e083-4446-8657-72d55930f418	0	0
d9136991-c2d0-4bc0-aafe-2d4e80dfe3a7	0	0
4d896058-182d-4a15-b645-85d9aba8c8f7	0	0
89e52357-2923-46a5-8648-4086ea57b0cc	0	0
c299ff52-a44c-4bb7-adbf-4d70f5245b5b	0	0
546523bd-de23-4b42-89a1-e34ec8537ae2	0	0
f6bbff48-c118-4f55-a294-d1d1feb40446	0	0
bc39cf15-864a-44aa-ac2f-ccf29067b36e	0	0
c5f2ae5c-f34b-473e-b234-fab3c19d16ff	0	0
0edd76c0-3ada-49a2-980f-01e7b2cf6bb5	0	0
e36fbe32-3575-4331-89b4-3bc62050d585	0	0
3fdc7edd-0877-44f6-94de-5815eee2e547	0	0
e8416757-7f8d-439a-953e-39aebbdeeb10	0	0
006c0cc4-0c54-495e-8fa4-5a8d8b916b06	0	0
09d11872-bda9-4171-a1f2-c1538096f760	0	0
79725987-cde9-43ce-8eef-77967d2488f9	0	0
bdf834c9-f293-42be-b8c4-a4e6f618199e	0	0
27ab4838-c0f7-4a37-8823-c6501aba03ea	0	0
91aed3f2-7077-411d-b2ac-0fe397d7ab8e	0	0
0fa743c5-ee24-499b-9482-0e296de93bf6	0	0
858b0d4d-fa60-4e58-870b-3f403bf05ec4	0	0
2b1b8fbb-1ef2-4328-85e9-fbcc68040846	0	0
a5f402b6-c82e-43bb-ba15-2ce975ec2ea0	0	0
5d7b63c0-8bca-4813-9f71-edac9c8a7330	0	0
19e4a62d-5776-4e99-95de-5e2cf8ef7704	0	0
d5341802-25c1-43f5-939a-5957f5b6686f	0	0
55262f87-f701-4e61-be65-d122b2c1881c	0	0
7df969d6-81f6-46c7-9d73-80cb4d3478d6	0	0
e538d527-4267-48f3-968e-4d6dfa4ccb4f	0	0
88293251-6b77-4c47-b470-5694b1c5bc08	0	0
811fda73-be52-4816-b8d3-a32469659390	0	0
ace91b8c-9a4c-4178-baa1-04dcecd5a3ce	0	0
733133de-3835-45e4-bbeb-2a9709905bcc	0	0
ae1d50a5-4108-4745-9ed3-289f9d110f29	0	0
88c69e1a-9e52-4c65-b3c1-f9c730fa36ab	0	0
85aa14c0-e82e-45ff-b9f5-babea7637bcf	0	0
aebda38d-6c6e-4238-8a71-5a33151b4237	0	0
bf0e8387-6961-4414-8297-fc42dcf52c1c	0	0
7deaf39b-a804-4c1d-b01b-a3d60aa8ab2e	0	0
c34ee4e8-4e44-4f53-a5cd-e65514c0b70b	0	0
ce270f88-c490-4a66-b809-58b28fa3332e	0	0
d14b6ab3-7f66-4635-8474-1a7f4fef28a0	0	0
734a8f44-c5d3-4176-8ae4-6aa672365d4c	0	0
1026f82b-9eaf-4d9a-9861-0be757c46677	0	0
a54cc994-800e-47e4-b723-77a9187f1393	1	1
b6501d25-4cf4-4d1f-8461-952c2968129a	0	0
e13075f6-3b77-47d1-a922-9fbab00166eb	0	0
00ee9e32-35cb-47cf-80a7-889f5a6a6d4b	0	0
f01f16b3-3e4a-4ba6-b9ea-373afe6b0b2d	0	0
4fe1ef0e-2fd1-43cd-b890-e217bfdec74b	0	0
7db537dd-c1b0-4d58-9412-39ffa2cd9d6d	0	0
23249577-12c2-4a91-8d8f-2a27a5092973	0	0
34707a86-1eaa-488f-a894-18ed639b8999	0	0
0d87d4b7-ab51-47ac-a480-bbc5455f9a32	0	0
ad0a31d6-d7cc-4b29-ba91-91e3e419cc9e	0	0
c76a0607-a4a6-4299-a6e3-e2ef73d25027	0	0
deb80aa0-c962-43c3-92ca-4e593bcfc837	0	0
1188de19-9b34-4e57-b9af-de51176cf185	0	0
25f8f6d8-ccc8-4e29-a5e2-f1356ce3ae31	0	0
1a381da0-6fe9-4a12-a34a-952274e05b1f	0	0
8be61c59-8e17-4180-b0b1-83e4f82cebbd	0	0
70eba09f-e171-4455-838a-1a63ca275edc	0	0
482484c6-5b77-4567-8f9b-826299f5ffb2	0	0
d69d02db-da02-4c29-8a7d-2690c2a6b269	0	0
f6f56eec-5f26-489e-8756-e41137a100d2	0	0
03b3dc38-c881-48fd-9c46-71d42af1ebb3	0	0
3304492a-8647-4bf4-bb4f-181922c70f93	0	0
aaa3862a-88f6-41cf-9a02-fc54133f86fe	0	0
82b30b67-1f97-4553-ac6b-d2b295f152bd	0	0
8781ce41-9dc9-4eab-a6e8-2ee604888f5a	0	0
bc69508b-d11e-4c86-b346-7562df7eb9e5	0	0
bbfa5446-281c-41a3-922e-2363ca6131e9	0	0
5474718a-2a14-426e-b5e3-130f4264b0a4	0	0
e925b5d8-05e2-4a56-b3d7-cbc9884c9a84	0	0
fc5f27c9-8a18-41d2-bdf8-bbeeef0cadad	0	0
31c2a496-b085-4e45-8ac7-a852523c9035	0	0
b4123786-1a61-45e3-ae6e-826aa968ac11	0	0
7996b86f-b7da-4847-a212-cabef150b65c	0	0
18e0544e-1c2a-4d1c-a212-85a1cef1a244	0	0
75dd0b31-2545-43f5-b32c-e4374e001ce2	0	0
efe36457-1a55-4961-a277-db7361f1a439	0	0
69851c86-b2a1-44ea-bdc3-d2e78b37c3ce	0	0
28fba067-785c-48c8-bf5d-ce4b3cdfc47b	0	0
8c1dd8c0-10d4-4528-94e1-7252f3b5a1ff	0	0
9ff8c70b-dc1c-4c71-8121-e086fb4171ad	1	0
352594cc-9c8d-4814-889a-081731c3b5e3	0	0
7d8d0dda-fe09-40d6-8423-8b5890c25925	0	0
511bd36b-1e0c-494c-9bf9-113369ef0922	0	0
ee305d68-a947-47d4-a769-452e8a9f2c2e	0	0
78d63644-c6af-453f-a2bb-31a28dec604b	0	0
9d474bb3-a20e-41ad-956a-6c4f70e455a4	0	0
e2e40353-d338-4918-88c8-1d6df00134e8	0	0
61f0c2e8-1658-4e50-9d06-ac013653ed22	0	0
6b05aa55-c90b-40c0-9687-59b82f70837e	0	0
ed35e3af-d5c7-4069-927e-135e0f3051ee	1	1
c927acf4-45f6-474a-a0cb-6d99c15c4f5d	0	0
a7194870-2879-4359-baad-e7aed8886c32	0	0
f6cec266-aa74-4cbd-8dc8-287c7f9edffc	0	0
2254e9cf-aa30-4640-881f-51cfdc35103b	0	0
0dc59b8a-4fc1-48bf-bd17-46f529f2428b	0	0
3d142e16-51b8-4323-ae0d-2d272239bf36	0	0
a8a1c693-8824-4e27-a71f-7f6e82fe3489	0	0
f12055a4-cc2c-4b1c-b965-7fa18ab12b4c	0	0
0e7b4e0b-c027-45dd-bc26-1602b5ad9ae0	0	0
0da0b928-d36d-4faf-94fc-7228c72ae32f	1	0
22cd7aa9-66ed-44b2-bc7f-c2fcd12db494	0	0
cfec8916-825c-43aa-bd81-7e22149b7017	0	0
db21965b-0879-4551-a068-25c7b0106e97	0	0
e5bb90cf-5c5b-43b6-a759-84d31da16d6d	0	0
17fac289-eff6-4141-89ab-dcfa1e08a01f	0	0
b6ebae65-c07e-43aa-bfb7-2122604bc46f	0	0
c95ca93c-a8ac-4920-889b-4d7a646c5484	0	0
0a6e427a-9e7e-4a81-90e4-96be010014a3	0	0
73f17571-92ee-443b-b3f8-06fa0d8f6d67	0	0
3e7d4f42-b6e8-497b-8d08-3fb01a7ffe2f	0	0
6fbaf4b1-0ff0-4e0d-ae0b-d3c01de6e815	0	0
44a3a7cb-3d69-4c60-b62c-c7a78f2d8737	0	0
320dc3fc-dfa7-409d-a98a-b8dbb7dd025f	0	0
6b4d1572-7537-43ae-b257-7b55369c3641	0	0
743a3cfc-ca17-43e8-8786-9feedd79dfb4	0	0
7da9f1bb-30dc-4146-817a-93bac0fafa41	0	0
93d01a03-0cbc-4910-bc75-d367ce94e86c	1	1
afc62c95-c874-490b-a53d-b8a74e40d8c4	0	0
a2c8ffe8-a851-49e9-806d-c3f18f1f9298	0	0
eeb71e2a-11fb-4fc4-9e2a-7e9acc05be1e	0	0
4a36d369-c72f-4c52-a3f8-be74ca7198cd	0	0
0027b264-4570-4d72-9f8a-d11715b564b6	0	0
5c3fc02f-c21a-4b15-833a-048dca46d2cb	0	0
c79270a9-aa22-43b3-834b-ea4e44f255ba	0	0
7092bb5a-9727-4e01-8926-d100db8426de	0	0
e4c2c1f9-3060-463c-8f72-b2bf06d4c82a	0	0
9458a90a-38a2-4660-a8fe-d8d3b3f0e837	0	0
80035150-1958-413b-b24a-9ab5f5d18a76	0	0
5b319df4-89ea-4183-a6b8-ec672becaf6f	0	0
715b74d8-5d19-42bc-9942-dcbb3ebdfeef	0	0
0c1262c0-2bf5-44ed-a831-0a5f373c88b2	0	0
07520ffb-1cd8-4a77-ba6a-9601a43b2649	1	1
35845342-0e90-4952-aafb-85270ead38c9	0	0
5901a701-6aaa-451e-9b57-e7fc561e21bc	0	0
8146f653-a639-48e3-a1ba-4ada5dd183b9	0	0
d6a31eef-c78e-4d88-8e1b-bc4b2c594a3a	0	0
a749c9c7-2d10-44ab-b49b-21624dce739f	0	0
aea6380a-1bf7-4c6b-a3d8-d95078395426	0	0
c2a877ef-b371-4fc6-bc9e-926b88639003	0	0
554ba6fd-1621-4d98-a0ff-4d3cf86ca161	0	0
a7c92459-7ee9-4222-9aa1-43880241c9ac	0	0
b54f14fe-64f4-4274-bcc3-63c591374013	0	0
3b248aa6-f2b9-413e-9022-c362dbcd3024	0	0
e17b5e03-1b32-4092-b55f-cf0f265b8449	0	0
0e516ab2-b1d9-434d-b56d-bbfdce4bd18f	0	0
195d6b66-00ba-47ff-b0d9-7392f7728c9e	0	0
44a9688e-1d20-497e-beb7-55e9219fb476	1	0
9e059e17-46be-4dbe-b356-d53c38fa1489	0	0
6037de24-d739-406e-a8d1-013e470600c4	0	0
8ff24c59-f882-4ab4-b399-7ec6541b87a8	0	0
2dc6aff9-3812-4811-ad5b-ebdeb81209d8	0	0
6dbde146-b949-4563-b36e-e4bb71e65f27	0	0
df714c6d-4036-4ce1-8531-121fc9f1f992	0	0
d2a691f3-5b7a-4c22-8cda-f8389fde726b	0	0
5772b7f2-3dc7-485f-8a0b-4ed8ddd2fb87	0	0
07d1a31a-b4cf-43dc-a71e-c2e07d47929a	0	0
eef532dc-ca4a-40ae-8c1d-a1c469628c55	0	0
c24880e9-a1fe-49d8-8d11-e873c1895d4e	0	0
bdca7307-9c71-40ee-bab3-44662e9b9147	0	0
105c58db-d7d3-4a1c-aed6-145e795b9748	0	0
51e505d3-e49b-4830-bb74-7970ddadb5e7	0	0
8ffec409-df47-4a4f-8f2a-5e0be6b665c8	0	0
6d3bdd62-5f20-4799-9799-7c826da348a2	0	0
62af2f9e-e2e9-44f9-8a82-454cc1b46ef4	0	0
4c492b38-2660-4712-a000-1b6b5399f508	0	0
5d19d94a-e0c5-422e-9913-8542b29b71ff	0	0
7a7f6e95-d65e-43ac-b17e-d9de7dc7e1f2	0	0
c7c33533-f912-47cd-8d5c-f4eabb657072	0	0
2d95de2e-33ec-4cdb-b5e5-cb9e1783d459	0	0
77ce5822-b92a-4d6e-aa7c-d95102a14430	0	0
b0f6986a-1467-412e-978d-c16c6acd2077	0	0
a8d4fec7-1eff-465c-a5e3-780beafdf83d	0	0
fabb736d-08a8-4d7a-a0c0-26024e906d53	0	0
26b92469-bdb4-466b-bb32-9b423c68b915	0	0
f46b0c3f-f0f4-48cc-909f-1efa97d44778	0	0
2017a05b-7eea-4bb1-b461-4b14d0eb9475	0	0
ae44b2ad-a299-408c-b269-9b3e9ca74627	0	0
43dfa3c0-724f-409c-85e4-5d9fa9ab2830	0	0
3d51c874-1c39-44ef-b528-fb0c7bffb870	0	0
cdd41019-f08f-4265-9c32-0beb1756a786	0	0
17d5bea4-fd6b-4912-8327-221ddb04c4e3	0	0
2d6310f7-3a99-4629-94ee-8160af89e374	0	0
9c20b64c-077e-426e-8981-a3cb0bc45e8d	0	0
6a7cac05-56bf-4b8e-bac6-4cdec8f0f4c6	0	0
1a59e017-12cd-4a02-a53b-fdfcb334d014	0	0
67a76c40-4d2d-4595-b370-25f9b168848e	0	0
76989674-883c-468f-848d-6cd5c34aa71e	0	0
13df531f-6a5e-47b8-beab-36b3b0efb524	0	0
e22ccc12-b4ae-4e01-950f-ff3083d11dd9	0	0
4e6fc381-321a-4506-8db4-983b716ee533	0	0
ece56229-ddb9-4439-aaec-891e27cf80f1	0	0
c7232fcd-a98e-44fb-9881-a9422a67a11a	0	0
da5d4cd5-4350-485e-b0bc-914dcfec1298	0	0
73305295-d5ea-4c70-a4f8-2236b8ab1150	0	0
c4fb1630-444f-4266-a5a8-06a9e4afcd36	0	0
5bd850dc-5f24-4f02-baf3-b3e2122e8df3	0	0
b7631d87-a6d4-491f-a6a9-da6033f08842	0	0
1c3a8bb6-838c-43b2-bc51-0f94fe21e339	0	0
618cb675-fa41-437f-871b-7e62e21ff5f6	1	1
570f1031-9fa7-4f53-ae76-a8cace98eb20	0	0
90a1d1ea-4818-4043-b1db-2ddfcf910202	0	0
367c76a1-1165-42e4-8247-27f4528305e4	0	0
f875e0e9-5f33-47f6-a434-46fe253eefec	0	0
8768a623-769a-44d2-8c72-9ceac9e7d107	0	0
730668a8-4284-45b2-91a6-45d42666a2e1	0	0
655ab734-8234-4024-80ec-7c7243447158	0	0
dd888a81-6734-4f5f-a657-9a4f99846991	0	0
24bc02cc-8d7d-488b-8372-053939cc1a70	0	0
c8cf9ec4-9bb1-48dc-a466-be890742e4ab	0	0
1ee96122-f73e-4ba4-aa95-7f0929b572a1	0	0
0867d9bb-ca53-4437-be7d-3e681f052ce5	0	0
48451f3c-bc8d-431d-87d3-984af828e9c0	0	0
9ec63f88-89d6-4fb7-bab3-d9a7009c879a	0	0
a99c006d-5747-469e-87d0-e973411faf99	0	0
569fb16e-dc48-4365-9945-ce2910a2e8f2	1	1
04a4ec5c-99ae-4d8d-8291-219b9c752b28	0	0
94f04994-263e-4135-893a-17df97080f7e	0	0
bbc092d0-dc8d-48dd-907d-7097da337e2b	0	0
e0816b36-9f24-4ecc-9d2e-38b194af913a	0	0
21fd1c26-0976-41b4-ab78-bb153e1a2928	0	0
d30ba48e-0f17-4211-b764-b1b3032f6396	0	0
f504eb63-013b-4d97-97f4-e4392a6b959b	0	0
2bbdf48d-2ab0-49c2-ab0e-b9732138064f	0	0
c7184f7b-0f71-4b38-bc80-247aa1823fb7	0	0
35f42bd8-08b9-47d8-87b6-133276f5ecd3	0	0
e2a3f648-5ac3-4e7e-984e-529a18dc5aa8	0	0
6733ca78-70bf-413f-80b3-e0466bab87cc	0	0
ed2ff496-476a-4884-aa6d-7b3c05264fe2	0	0
cc38d666-f2b4-429e-a825-03b7ca242f7a	1	1
18d449e6-c510-4095-9078-d96f94f01806	0	0
326c69d4-d4ff-42aa-ac87-1ad5b57c464c	0	0
e01fbb18-e881-471f-b035-616440006b38	0	0
3ddf95d4-4794-4b43-ac58-eef23d2f65fa	0	0
b43a7832-3f16-4b8c-b59b-3556d83e2b33	0	0
eff1357b-4f5a-4c5a-a99b-f87bb5add3d6	0	0
0eb0f73b-c747-4163-b562-b820b8dfcefc	0	0
f9591208-44af-41a1-8733-b2603b693a56	0	0
ef172fd6-b326-4d9c-8978-2a2b085cc99c	0	0
4bda9e41-1fab-455c-884f-d5062522cc7a	0	0
59bad14b-aa7f-4899-8613-cf3e09692339	0	0
b370a2a5-50ed-4b21-a7f6-3fb0825a58ea	0	0
062a26ea-43d5-43f2-8002-7c04c2a73c48	0	0
8ea43aa0-7817-48ad-b259-f62cee205e17	0	0
c21b51fe-12b0-481c-a50a-12dddc67fcab	0	0
04b1ed44-5e1e-4dff-a3c3-92c6b39efd48	0	0
bc27e36b-186d-43d6-ac04-943ede4d22f9	0	0
c3593f7e-a899-4da6-a355-5f391da802d1	0	0
cb65d9b5-3ba1-4d8a-aefe-cdf3943d9a60	0	0
3df0f609-a7d3-4008-ac49-4fdb857d0c60	0	0
5a756fc3-37dd-44bc-ae15-a78d3d774e91	0	0
